dataset_id,dataset,feature_resolution,feature_type,mapper,run_id,row_type,patch_id,status,sfm_status,patch_size,gaussian_limit,max_width,ssim,psnr,lpips,metric_source,eval_target_source,eval_image_width,eval_image_height,training_runtime_seconds,actual_splat_count,peak_ram_mib,peak_vram_mib,failure_reason,sfm_warning,updated_at,source_uri
D3,dataset3,2048,aliked,global,sfm_dataset3_sfm_2048_aliked_global_fullres_eval,patch,p004,COMPLETE,complete,400,1000000,,0.7336988945802053,26.057931804647225,0.6581035719977485,python_full_resolution_undistorted,full_resolution_undistorted,3484,5225,2957.365,1000000,12222,10393,,,2026-07-08T05:35:48.996732+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset3_sfm_2048_aliked_global_fullres_eval/ablation_eval/results_splat.csv
D3,dataset3,2048,aliked,global,sfm_dataset3_sfm_2048_aliked_global_fullres_eval,patch,p005,COMPLETE,complete,400,1000000,,0.7069368836207267,24.80349247154435,0.6881491923943545,python_full_resolution_undistorted,full_resolution_undistorted,3484,5225,3269.639,1000000,12333,11021,,,2026-07-08T06:48:30.342407+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset3_sfm_2048_aliked_global_fullres_eval/ablation_eval/results_splat.csv
D3,dataset3,2048,aliked,global,sfm_dataset3_sfm_2048_aliked_global_fullres_eval,patch,p006,COMPLETE,complete,400,1000000,,0.723280352981467,24.52314839725176,0.6594602371516981,python_full_resolution_undistorted,full_resolution_undistorted,3483,5221,3334.103,1000000,12104,10419,,,2026-07-08T08:02:25.055890+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset3_sfm_2048_aliked_global_fullres_eval/ablation_eval/results_splat.csv
D3,dataset3,2048,aliked,global,sfm_dataset3_sfm_2048_aliked_global_fullres_eval,patch,p007,COMPLETE,complete,400,1000000,,0.7420348808169365,25.870850643783836,0.6401368290185928,python_full_resolution_undistorted,full_resolution_undistorted,3484,5225,3119.677,1000000,12425,10537,,,2026-07-08T09:14:14.295499+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset3_sfm_2048_aliked_global_fullres_eval/ablation_eval/results_splat.csv
D3,dataset3,2048,aliked,incremental,sfm_dataset3_sfm_2048_aliked_incremental_fullres_eval,patch,p000,FAIL,complete_with_warnings,,,,,,,,,,,,,,,SfM status complete_with_warnings; downstream evaluation was not scheduled,multiple_sparse_models:6,2026-07-08T15:34:09.737469+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset3_sfm_2048_aliked_incremental_fullres_eval/ablation_eval/results_splat.csv
D3,dataset3,2048,aliked,incremental,sfm_dataset3_sfm_2048_aliked_incremental_fullres_eval,patch,p001,FAIL,complete_with_warnings,,,,,,,,,,,,,,,SfM status complete_with_warnings; downstream evaluation was not scheduled,multiple_sparse_models:6,2026-07-08T15:34:09.737469+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset3_sfm_2048_aliked_incremental_fullres_eval/ablation_eval/results_splat.csv
D3,dataset3,2048,aliked,incremental,sfm_dataset3_sfm_2048_aliked_incremental_fullres_eval,patch,p002,FAIL,complete_with_warnings,,,,,,,,,,,,,,,SfM status complete_with_warnings; downstream evaluation was not scheduled,multiple_sparse_models:6,2026-07-08T15:34:09.737469+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset3_sfm_2048_aliked_incremental_fullres_eval/ablation_eval/results_splat.csv
D3,dataset3,2048,aliked,incremental,sfm_dataset3_sfm_2048_aliked_incremental_fullres_eval,patch,p003,FAIL,complete_with_warnings,,,,,,,,,,,,,,,SfM status complete_with_warnings; downstream evaluation was not scheduled,multiple_sparse_models:6,2026-07-08T15:34:09.737469+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset3_sfm_2048_aliked_incremental_fullres_eval/ablation_eval/results_splat.csv
D3,dataset3,2048,aliked,incremental,sfm_dataset3_sfm_2048_aliked_incremental_fullres_eval,patch,p004,FAIL,complete_with_warnings,,,,,,,,,,,,,,,SfM status complete_with_warnings; downstream evaluation was not scheduled,multiple_sparse_models:6,2026-07-08T15:34:09.737469+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset3_sfm_2048_aliked_incremental_fullres_eval/ablation_eval/results_splat.csv
D3,dataset3,2048,aliked,incremental,sfm_dataset3_sfm_2048_aliked_incremental_fullres_eval,patch,p005,FAIL,complete_with_warnings,,,,,,,,,,,,,,,SfM status complete_with_warnings; downstream evaluation was not scheduled,multiple_sparse_models:6,2026-07-08T15:34:09.737469+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset3_sfm_2048_aliked_incremental_fullres_eval/ablation_eval/results_splat.csv
D3,dataset3,2048,aliked,incremental,sfm_dataset3_sfm_2048_aliked_incremental_fullres_eval,patch,p006,FAIL,complete_with_warnings,,,,,,,,,,,,,,,SfM status complete_with_warnings; downstream evaluation was not scheduled,multiple_sparse_models:6,2026-07-08T15:34:09.737469+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset3_sfm_2048_aliked_incremental_fullres_eval/ablation_eval/results_splat.csv
D3,dataset3,2048,aliked,incremental,sfm_dataset3_sfm_2048_aliked_incremental_fullres_eval,patch,p007,FAIL,complete_with_warnings,,,,,,,,,,,,,,,SfM status complete_with_warnings; downstream evaluation was not scheduled,multiple_sparse_models:6,2026-07-08T15:34:09.737469+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset3_sfm_2048_aliked_incremental_fullres_eval/ablation_eval/results_splat.csv
D3,dataset3,2048,sift,global,sfm_dataset3_sfm_2048_sift_global_fullres_eval,patch,p000,COMPLETE,complete,400,1000000,,0.7405127978750637,25.134508221847966,0.6133490524121693,python_full_resolution_undistorted,full_resolution_undistorted,3482,5219,2922.635,1000000,10953,5397,,,2026-07-08T02:20:35.323484+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset3_sfm_2048_sift_global_fullres_eval/ablation_eval/results_splat.csv
D3,dataset3,2048,sift,global,sfm_dataset3_sfm_2048_sift_global_fullres_eval,patch,p001,COMPLETE,complete,400,1000000,,0.7540971179803212,27.330715344283462,0.6292056461175283,python_full_resolution_undistorted,full_resolution_undistorted,3484,5225,2811.319,1000000,11227,10285,,,2026-07-08T03:19:41.846167+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset3_sfm_2048_sift_global_fullres_eval/ablation_eval/results_splat.csv
D3,dataset3,2048,sift,global,sfm_dataset3_sfm_2048_sift_global_fullres_eval,patch,p002,COMPLETE,complete,400,1000000,,0.7204413070128515,26.80726884624583,0.6447008573091947,python_full_resolution_undistorted,full_resolution_undistorted,3484,5225,2860.736,1000000,10831,10329,,,2026-07-08T04:18:03.515909+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset3_sfm_2048_sift_global_fullres_eval/ablation_eval/results_splat.csv
D3,dataset3,2048,sift,global,sfm_dataset3_sfm_2048_sift_global_fullres_eval,patch,p003,COMPLETE,complete,400,1000000,,0.7187995064643121,25.964364930416867,0.664839344639932,python_full_resolution_undistorted,full_resolution_undistorted,3482,5219,2979.807,1000000,12272,10423,,,2026-07-08T05:20:30.912645+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset3_sfm_2048_sift_global_fullres_eval/ablation_eval/results_splat.csv
D3,dataset3,2048,sift,global,sfm_dataset3_sfm_2048_sift_global_fullres_eval,patch,p004,COMPLETE,complete,400,1000000,,0.7315672414643424,26.306059051153394,0.6510996563094003,python_full_resolution_undistorted,full_resolution_undistorted,3484,5225,2913.502,1000000,12880,10385,,,2026-07-08T06:23:43.549167+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset3_sfm_2048_sift_global_fullres_eval/ablation_eval/results_splat.csv
D3,dataset3,2048,sift,global,sfm_dataset3_sfm_2048_sift_global_fullres_eval,patch,p005,COMPLETE,complete,400,1000000,,0.7348194301128388,25.54445203216836,0.6450053334236145,python_full_resolution_undistorted,full_resolution_undistorted,3484,5225,3022.35,1000000,13086,10459,,,2026-07-08T07:31:08.290709+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset3_sfm_2048_sift_global_fullres_eval/ablation_eval/results_splat.csv
D3,dataset3,2048,sift,global,sfm_dataset3_sfm_2048_sift_global_fullres_eval,patch,p006,COMPLETE,complete,400,1000000,,0.7317846102846993,25.06781679322883,0.63803288506137,python_full_resolution_undistorted,full_resolution_undistorted,3484,5225,3300.909,1000000,12773,10703,,,2026-07-08T08:41:03.583833+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset3_sfm_2048_sift_global_fullres_eval/ablation_eval/results_splat.csv
D3,dataset3,2048,sift,global,sfm_dataset3_sfm_2048_sift_global_fullres_eval,patch,p007,COMPLETE,complete,400,1000000,,0.726640596985817,24.704320674343855,0.6774846494197846,python_full_resolution_undistorted,full_resolution_undistorted,3482,5219,3411.252,1000000,13056,12517,,,2026-07-08T09:54:09.887872+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset3_sfm_2048_sift_global_fullres_eval/ablation_eval/results_splat.csv
D3,dataset3,2048,sift,global,sfm_dataset3_sfm_2048_sift_global_fullres_eval,patch,p008,COMPLETE,complete,400,1000000,,0.7538593924707837,26.247603645457158,0.6300790475474464,python_full_resolution_undistorted,full_resolution_undistorted,3484,5225,2860.745,1000000,13011,10335,,,2026-07-08T10:56:39.441691+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset3_sfm_2048_sift_global_fullres_eval/ablation_eval/results_splat.csv
D3,dataset3,2048,sift,global,sfm_dataset3_sfm_2048_sift_global_fullres_eval,patch,p009,COMPLETE,complete,400,1000000,,0.7499265812692189,25.98332523730031,0.6226506999560765,python_full_resolution_undistorted,full_resolution_undistorted,3482,5219,2633.533,1000000,10423,10563,,,2026-07-08T11:49:16.371831+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset3_sfm_2048_sift_global_fullres_eval/ablation_eval/results_splat.csv
D3,dataset3,2048,sift,incremental,sfm_dataset3_sfm_2048_sift_incremental_fullres_eval,patch,p000,COMPLETE,complete,400,1000000,,0.7509268377766465,26.26121006480535,0.6249927751945726,python_full_resolution_undistorted,full_resolution_undistorted,3483,5223,2963.876,1000000,12797,5397,,,2026-07-08T09:49:19.947563+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset3_sfm_2048_sift_incremental_fullres_eval/ablation_eval/results_splat.csv
D3,dataset3,2048,sift,incremental,sfm_dataset3_sfm_2048_sift_incremental_fullres_eval,patch,p001,COMPLETE,complete,400,1000000,,0.7513910647895601,25.863514809688514,0.6225245926115248,python_full_resolution_undistorted,full_resolution_undistorted,3480,5219,3107.643,1000000,12976,10451,,,2026-07-08T10:57:23.016572+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset3_sfm_2048_sift_incremental_fullres_eval/ablation_eval/results_splat.csv
D3,dataset3,2048,sift,incremental,sfm_dataset3_sfm_2048_sift_incremental_fullres_eval,patch,p002,COMPLETE,complete,400,1000000,,0.69174824655056,22.586079901289935,0.7123566463589668,python_full_resolution_undistorted,full_resolution_undistorted,3480,5219,3576.47,1000000,13439,11747,,,2026-07-08T12:13:51.215122+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset3_sfm_2048_sift_incremental_fullres_eval/ablation_eval/results_splat.csv
D3,dataset3,2048,sift,incremental,sfm_dataset3_sfm_2048_sift_incremental_fullres_eval,patch,p003,COMPLETE,complete,400,1000000,,0.7290181987213366,26.03145635700518,0.6548261814045183,python_full_resolution_undistorted,full_resolution_undistorted,3480,5219,3012.195,1000000,12862,10561,,,2026-07-08T13:18:27.624745+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset3_sfm_2048_sift_incremental_fullres_eval/ablation_eval/results_splat.csv
D3,dataset3,2048,sift,incremental,sfm_dataset3_sfm_2048_sift_incremental_fullres_eval,patch,p004,COMPLETE,complete,400,1000000,,0.7412538662552833,26.03243175994419,0.6476950213313103,python_full_resolution_undistorted,full_resolution_undistorted,3480,5219,3059.665,1000000,13117,10581,,,2026-07-08T14:27:13.368410+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset3_sfm_2048_sift_incremental_fullres_eval/ablation_eval/results_splat.csv
D3,dataset3,2048,sift,incremental,sfm_dataset3_sfm_2048_sift_incremental_fullres_eval,patch,p005,COMPLETE,complete,400,1000000,,0.7475124084287219,25.821631091957187,0.6454020904170142,python_full_resolution_undistorted,full_resolution_undistorted,3480,5219,2985.222,1000000,13075,10367,,,2026-07-08T15:32:33.501590+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset3_sfm_2048_sift_incremental_fullres_eval/ablation_eval/results_splat.csv
D3,dataset3,2048,sift,incremental,sfm_dataset3_sfm_2048_sift_incremental_fullres_eval,patch,p006,COMPLETE,complete,400,1000000,,0.7076638858569296,24.809629894341725,0.6852548969419379,python_full_resolution_undistorted,full_resolution_undistorted,3480,5219,3243.057,1000000,13121,10535,,,2026-07-08T16:43:23.734377+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset3_sfm_2048_sift_incremental_fullres_eval/ablation_eval/results_splat.csv
D3,dataset3,2048,sift,incremental,sfm_dataset3_sfm_2048_sift_incremental_fullres_eval,patch,p007,COMPLETE,complete,400,1000000,,0.7438948230865674,25.548664797195507,0.6427785876469735,python_full_resolution_undistorted,full_resolution_undistorted,3480,5219,3313.61,1000000,13376,10841,,,2026-07-08T17:55:41.234704+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset3_sfm_2048_sift_incremental_fullres_eval/ablation_eval/results_splat.csv
D3,dataset3,2048,sift,incremental,sfm_dataset3_sfm_2048_sift_incremental_fullres_eval,patch,p008,COMPLETE,complete,400,1000000,,0.7530843982329736,26.466566816921276,0.6199202476403652,python_full_resolution_undistorted,full_resolution_undistorted,3480,5219,3008.562,1000000,13478,10465,,,2026-07-08T19:03:07.219584+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset3_sfm_2048_sift_incremental_fullres_eval/ablation_eval/results_splat.csv
D3,dataset3,full,aliked,global,sfm_dataset3_sfm_full_aliked_global_fullres_eval,patch,p000,COMPLETE,complete,400,1000000,,0.7436458882358339,24.882475954638796,0.6501381827725304,python_full_resolution_undistorted,full_resolution_undistorted,3485,5224,3160.41,1000000,11947,6219,,,2026-07-08T00:40:40.986513+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset3_sfm_full_aliked_global_fullres_eval/ablation_eval/results_splat.csv
D3,dataset3,full,aliked,global,sfm_dataset3_sfm_full_aliked_global_fullres_eval,patch,p001,COMPLETE,complete,400,1000000,,0.7393685847520828,24.01253481166761,0.6618848115205764,python_full_resolution_undistorted,full_resolution_undistorted,3481,5220,3450.304,1000000,12418,12885,,,2026-07-08T01:56:37.345690+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset3_sfm_full_aliked_global_fullres_eval/ablation_eval/results_splat.csv
D3,dataset3,full,aliked,global,sfm_dataset3_sfm_full_aliked_global_fullres_eval,patch,p002,COMPLETE,complete,400,1000000,,0.7139091804623604,23.693714832885757,0.6868909612298012,python_full_resolution_undistorted,full_resolution_undistorted,3481,5220,3544.277,1000000,12351,13331,,,2026-07-08T03:13:44.646431+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset3_sfm_full_aliked_global_fullres_eval/ablation_eval/results_splat.csv
D3,dataset3,full,aliked,global,sfm_dataset3_sfm_full_aliked_global_fullres_eval,patch,p003,COMPLETE,complete,400,1000000,,0.723942705988884,24.350292714317362,0.6693026155233384,python_full_resolution_undistorted,full_resolution_undistorted,3481,5220,3219.248,1000000,12442,11399,,,2026-07-08T04:25:23.735921+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset3_sfm_full_aliked_global_fullres_eval/ablation_eval/results_splat.csv
D3,dataset3,full,aliked,global,sfm_dataset3_sfm_full_aliked_global_fullres_eval,patch,p004,COMPLETE,complete,400,1000000,,0.7190463572740555,25.048334350465225,0.6761225312948227,python_full_resolution_undistorted,full_resolution_undistorted,3481,5220,3025.221,1000000,12532,11695,,,2026-07-08T05:33:53.576260+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset3_sfm_full_aliked_global_fullres_eval/ablation_eval/results_splat.csv
D3,dataset3,full,aliked,global,sfm_dataset3_sfm_full_aliked_global_fullres_eval,patch,p005,COMPLETE,complete,400,1000000,,0.6996949544319739,24.70849044320868,0.6918029708740039,python_full_resolution_undistorted,full_resolution_undistorted,3481,5220,3243.401,1000000,12360,11271,,,2026-07-08T06:47:00.339377+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset3_sfm_full_aliked_global_fullres_eval/ablation_eval/results_splat.csv
D3,dataset3,full,aliked,global,sfm_dataset3_sfm_full_aliked_global_fullres_eval,patch,p006,COMPLETE,complete,400,1000000,,0.720507372648288,25.235252405196697,0.6605377946144495,python_full_resolution_undistorted,full_resolution_undistorted,3481,5220,3328.474,1000000,12431,11629,,,2026-07-08T08:01:34.793283+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset3_sfm_full_aliked_global_fullres_eval/ablation_eval/results_splat.csv
D3,dataset3,full,aliked,global,sfm_dataset3_sfm_full_aliked_global_fullres_eval,patch,p007,COMPLETE,complete,400,1000000,,0.741348569733756,25.92105021369103,0.6371638757841928,python_full_resolution_undistorted,full_resolution_undistorted,3481,5220,2914.88,1000000,12847,11245,,,2026-07-08T09:07:03.871593+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset3_sfm_full_aliked_global_fullres_eval/ablation_eval/results_splat.csv
D3,dataset3,full,aliked,incremental,sfm_dataset3_sfm_full_aliked_incremental_fullres_eval,patch,p000,FAIL,complete_with_warnings,,,,,,,,,,,,,,,SfM status complete_with_warnings; downstream evaluation was not scheduled,multiple_sparse_models:5,2026-07-08T14:54:24.832637+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset3_sfm_full_aliked_incremental_fullres_eval/ablation_eval/results_splat.csv
D3,dataset3,full,aliked,incremental,sfm_dataset3_sfm_full_aliked_incremental_fullres_eval,patch,p001,FAIL,complete_with_warnings,,,,,,,,,,,,,,,SfM status complete_with_warnings; downstream evaluation was not scheduled,multiple_sparse_models:5,2026-07-08T14:54:24.832637+00:00,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset3_sfm_full_aliked_incremental_fullres_eval/ablation_eval/results_splat.csv
